id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1485091224407007232,1484392681719533568,2022-01-23 00:25:14 -03,2022-01-23,00:25:14,-0300,1477111907794698243,queen_adele30,POPE ADELE,,@kyleadorestay16 @FolklorianB @USRadioUpdater @taylorswift13 @billboard But no hits? No best selling album or Single? Doesn't have longevity in #1? Embarrassing  https://t.co/yMGDA1ejv2,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FJwajcmaQAM_eq2.jpg'],0,0,0,[],[],https://twitter.com/Queen_Adele30/status/1485091224407007232,False,,1,https://pbs.twimg.com/tweet_video_thumb/FJwajcmaQAM_eq2.jpg,,,,,,,"[{'screen_name': 'kyleadorestay16', 'name': 'big reputation¹³', 'id': '1451167240133300230'}, {'screen_name': 'FolklorianB', 'name': ""FolklorianBoy 🧣(Taylor's Version)"", 'id': '1429283229996027912'}, {'screen_name': 'USRadioUpdater', 'name': 'US Radio Updater', 'id': '1355525495903948803'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}, {'screen_name': 'billboard', 'name': 'billboard', 'id': '9695312'}]",,,,
1485091196284416003,1485091196284416003,2022-01-23 00:25:07 -03,2022-01-23,00:25:07,-0300,1461115774920187912,sstxrggirl,sielsi,,better man by taylor swift will always be your song,en,[],[],[],0,0,0,[],[],https://twitter.com/sstxrggirl/status/1485091196284416003,False,,0,,,,,,,,[],,,,
1485091189472780296,1485091189472780296,2022-01-23 00:25:05 -03,2022-01-23,00:25:05,-0300,1334659693604704257,ale_lavezz20,Alejandra Lavezz 💫,,hay una fotografía de taylor swift en la que se logra apreciar un parecido con margot robbie. lo afortunada que es margot al tener un ligero parecido con taylor.,es,[],[],[],0,0,5,[],[],https://twitter.com/ale_lavezz20/status/1485091189472780296,False,,0,,,,,,,,[],,,,
1485091187665088512,1485091187665088512,2022-01-23 00:25:05 -03,2022-01-23,00:25:05,-0300,15965008,radiomax,RadioMaxMusic / Ron Kovacs,,#NowPlaying on RadioMaxMusic:  Taylor Swift - All Too Well (Taylor's Version) (21) - Album (Red Taylor's Version) Taylor Swift Listen Now-&gt;  https://t.co/EJivlZi7Wh,en,[],['https://radiomaxmusic.com/popup.html'],[],0,0,0,['nowplaying'],[],https://twitter.com/RadioMax/status/1485091187665088512,False,,0,,,,,,,,[],,,,
1485091157029830657,1485053630663340036,2022-01-23 00:24:58 -03,2022-01-23,00:24:58,-0300,1159996212671631364,heyitsdavittt,🎨 Davittt! 🖌️,,"@Barca_pool @ThrowbackTaylor FOR ME! 9. Fearless (TV) 8. Taylor Swift 7. 1989 6. Speak Now 5. Evermore 4. Lover (would be #1 but ME exists...) 3. Reputation 2. Folklore 1. RED (TV)  If I was you, I'd listen to red or lover first, and then all the albums, REP at last, when you know all Taylor's History.",en,[],[],[],0,0,0,[],[],https://twitter.com/HeyItsDavittt/status/1485091157029830657,False,,0,,,,,,,,"[{'screen_name': 'Barca_pool', 'name': 'Danver', 'id': '1375183077178286082'}, {'screen_name': 'ThrowbackTaylor', 'name': 'Taylor Throwbacks🧣', 'id': '1058257603082387457'}]",,,,
1485091145814188037,1485091145814188037,2022-01-23 00:24:55 -03,2022-01-23,00:24:55,-0300,1327167751245373441,lobavalk,har ☆,,watching a business class and taylor swift’s name came up on a google search the instructor is doing and i’m sooo sleepy watching this but i just went :) i luv her,en,[],[],[],0,0,1,[],[],https://twitter.com/lobavalk/status/1485091145814188037,False,,0,,,,,,,,[],,,,
1485091116655706112,1485091116655706112,2022-01-23 00:24:48 -03,2022-01-23,00:24:48,-0300,1455158053351817223,mansiitiss,Mansi Singh ( Troops ),,"“Darling, I’m a nightmare dressed like a daydream.” ~ Taylor Swift, Blank Space  EMERGING WINNER TEJASSWI",en,[],[],[],0,5,1,[],[],https://twitter.com/mansiitiss/status/1485091116655706112,False,,0,,,,,,,,[],,,,
1485091115325816835,1484781758399008771,2022-01-23 00:24:48 -03,2022-01-23,00:24:48,-0300,1369668713738248192,yessexc,kyuhyun’s lips || ia 📚,,"@folkloricswift so true, @taylorswift13 you can’t just forget about evermore",en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],[],0,0,1,[],[],https://twitter.com/yessexc/status/1485091115325816835,False,,0,,,,,,,,"[{'screen_name': 'folkloricswift', 'name': 'rosi', 'id': '1461640006200606720'}]",,,,
1485091066844004355,1485084888906743808,2022-01-23 00:24:36 -03,2022-01-23,00:24:36,-0300,1106238784071442432,rockmojo11,Rockmojo11 #FBPE,,"@Independent_ie To all the men being ""men"" here, may I quote @taylorswift13  a liar, and pathetic, and alone in life",en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],[],0,0,0,[],[],https://twitter.com/rockmojo11/status/1485091066844004355,False,,0,,,,,,,,"[{'screen_name': 'Independent_ie', 'name': 'Independent.ie', 'id': '91334232'}]",,,,
1485091015358885888,1485091015358885888,2022-01-23 00:24:24 -03,2022-01-23,00:24:24,-0300,1349516319230668800,guiltsfacade,𝓒𝙰𝚂𝚂 . ⁽ ² ˣ ² ⁾,,"⠀  ♯     𝐎𝐎𝐂 .     :     illicit affairs . taylor swift . nate ﹠ cassie . “ and you know damn well .. for you , i would ruin myself ” …. FUUUCCCKKKKK ⠀",en,[],[],[],0,1,1,[],[],https://twitter.com/guiltsfacade/status/1485091015358885888,False,,0,,,,,,,,[],,,,
1485091002167664640,1484918558132154372,2022-01-23 00:24:21 -03,2022-01-23,00:24:21,-0300,1436704792055664644,oliiviapink,shower 🧣,,@spotify_data @taylorswift13 @DojaCat @Adele @DUALIPA @ArianaGrande @billieeilish @oliviarodrigo @rihanna @MariliaMReal @LanaDelRey wow!!!!,und,[],[],[],0,0,0,[],[],https://twitter.com/oliiviapink/status/1485091002167664640,False,,0,,,,,,,,"[{'screen_name': 'spotify_data', 'name': 'Spotify Daily Data', 'id': '1028945564660977664'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}, {'screen_name': 'DojaCat', 'name': 'mehoy menoyme', 'id': '568545739'}, {'screen_name': 'Adele', 'name': 'Adele', 'id': '184910040'}, {'screen_name': 'DUALIPA', 'name': 'DUA LIPA', 'id': '154101116'}, {'screen_name': 'ArianaGrande', 'name': 'Ariana Grande', 'id': '34507480'}, {'screen_name': 'billieeilish', 'name': 'billie eilish', 'id': '2150327072'}, {'screen_name': 'oliviarodrigo', 'name': 'Olivia Rodrigo', 'id': '3213979153'}, {'screen_name': 'rihanna', 'name': 'Rihanna', 'id': '79293791'}, {'screen_name': 'MariliaMReal', 'name': 'maria mendonça', 'id': '2921763658'}, {'screen_name': 'LanaDelRey', 'name': 'Lana Del Rey', 'id': '45266183'}]",,,,
1485090990905966592,1484932898574721029,2022-01-23 00:24:18 -03,2022-01-23,00:24:18,-0300,1471633071770320911,lipaisbaddie,HonestBoy🧣🦋,,@USRadioUpdater @taylorswift13 W,und,[],[],[],0,0,0,[],[],https://twitter.com/lipaisbaddie/status/1485090990905966592,False,,0,,,,,,,,"[{'screen_name': 'USRadioUpdater', 'name': 'US Radio Updater', 'id': '1355525495903948803'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1485090971390038016,1485090897134080001,2022-01-23 00:24:13 -03,2022-01-23,00:24:13,-0300,1423141535793750016,lovelovedhated,sio,,hoax -taylor swift,en,[],[],[],0,0,0,[],[],https://twitter.com/lovelovedhated/status/1485090971390038016,False,,0,,,,,,,,[],,,,
1485090968265269250,1485090968265269250,2022-01-23 00:24:13 -03,2022-01-23,00:24:13,-0300,783323412634669056,musicstradio20,Top hits music,,This is the best music. Listen now Shake It Off - Taylor Swift on  https://t.co/7BBV8j1Qhh  https://t.co/KW98G8j6gr,en,[],['https://streamingV2.shoutcast.com/201915'],['https://pbs.twimg.com/media/FJwaXarXEAITpAI.jpg'],0,0,0,[],[],https://twitter.com/Musicstradio20/status/1485090968265269250,False,,1,https://pbs.twimg.com/media/FJwaXarXEAITpAI.jpg,,,,,,,[],,,,
1485090936896225281,1485088454522585088,2022-01-23 00:24:05 -03,2022-01-23,00:24:05,-0300,1304807855409700868,bettyswiftswift,Beatrice 🧣🍀🚙,,@taylorcurl1 @taylorswift13 u have such an adorable baby as well 💕,en,[],[],[],0,0,0,[],[],https://twitter.com/bettyswiftswift/status/1485090936896225281,False,,0,,,,,,,,"[{'screen_name': 'taylorcurl1', 'name': 'taylor (taylor’s version) 🧣', 'id': '1011756170'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1485090935465672708,1484975765699665921,2022-01-23 00:24:05 -03,2022-01-23,00:24:05,-0300,1325112493363040257,i8yv8b8bkieh1ni,LDAG,,@DlORMARAJ @SwiftForevermor @Jcbadldea @chartsariana Taylor Swift is very perfect for prosecutions☕️,en,[],[],[],0,0,0,[],[],https://twitter.com/I8yV8B8bKIeH1nI/status/1485090935465672708,False,,0,,,,,,,,"[{'screen_name': 'DlORMARAJ', 'name': 'ً', 'id': '1436478695338921984'}, {'screen_name': 'SwiftForevermor', 'name': 'Santana', 'id': '1345524904687497227'}, {'screen_name': 'Jcbadldea', 'name': 'jc', 'id': '1465009673363460100'}, {'screen_name': 'chartsariana', 'name': 'Ariana Charts', 'id': '1078353090'}]",,,,
1485090924384645121,1485090924384645121,2022-01-23 00:24:02 -03,2022-01-23,00:24:02,-0300,1005846344,16hitomi,みらい,,"BUMP,RAD,flumpool,One Direction,Taylor Swift好きです！！ONE PIECEも好きです！SOLリスナーです♪フォローお願いします(*^^*)",ja,[],[],[],0,0,0,[],[],https://twitter.com/16Hitomi/status/1485090924384645121,False,,0,,,,,,,,[],,,,
1485090923553992707,1485090923553992707,2022-01-23 00:24:02 -03,2022-01-23,00:24:02,-0300,949850412315762689,ohmy_bumkey,aaron 🐈🌹,,como nadie ve q estoy escuchando en spotify a esta hora puedo hacer esto /pone la playlist de doja cat y taylor swift,es,[],[],[],0,0,0,[],[],https://twitter.com/ohmy_bumkey/status/1485090923553992707,False,,0,,,,,,,,[],,,,
1485090891761078280,1485088727139504130,2022-01-23 00:23:54 -03,2022-01-23,00:23:54,-0300,1381579262214471683,venicelouiez,atlas 𓂀︎,,@mercurryluv Eu já olho e fico- gente eu sou a Lana del Rey igual eu olho pra essa sua e pra mim vc tem a cara da Taylor Swift nada mais importa,pt,[],[],[],1,0,1,[],[],https://twitter.com/venicelouiez/status/1485090891761078280,False,,0,,,,,,,,"[{'screen_name': 'mercurryluv', 'name': 'gi da carol🪐era clean.', 'id': '1427681900936716293'}]",,,,
1485090868847693827,1485090868847693827,2022-01-23 00:23:49 -03,2022-01-23,00:23:49,-0300,1346658469932371969,eunhonly,eve was luviepex,,quiero hacer el trend ese de los amigos con la canción de Taylor Swift pero solo tengo un amiga okei,es,[],[],[],0,0,0,[],[],https://twitter.com/eunhonly/status/1485090868847693827,False,,0,,,,,,,,[],,,,
1485090849432080384,1485090849432080384,2022-01-23 00:23:44 -03,2022-01-23,00:23:44,-0300,920857624484048897,drunkonthispain,hanna,,just mailed taylor swift invitations to my birthday party lmao,en,[],[],[],2,0,1,[],[],https://twitter.com/drunkonthispain/status/1485090849432080384,False,,0,,,,,,,,[],,,,
1485090842410831879,1485090842410831879,2022-01-23 00:23:43 -03,2022-01-23,00:23:43,-0300,944002462456807424,lysmjim,javier⭑extraño a taylor 😢😔😓😭,,1989 nació después de q taylor swift perdiera su nominacion a álbum del año con RED no por una relación con un varón pendejo oki,es,[],[],[],0,0,0,[],[],https://twitter.com/lysmjim/status/1485090842410831879,False,,0,,,,,,,,[],,,,
1485090835033374721,1485090835033374721,2022-01-23 00:23:41 -03,2022-01-23,00:23:41,-0300,1391376822529531907,g0dshinwon,au shinwon cek pin,,The Story of Us - Taylor Swift (2011)  https://t.co/aw2BYXuE3i,en,[],[],"['https://pbs.twimg.com/media/FJwaOhbaAAAjI03.jpg', 'https://pbs.twimg.com/media/FJwaPitacAEOW9A.jpg']",0,0,0,[],[],https://twitter.com/G0DSHINWON/status/1485090835033374721,False,,1,https://pbs.twimg.com/media/FJwaOhbaAAAjI03.jpg,,,,,,,[],,,,
1485090832705155076,1484392681719533568,2022-01-23 00:23:40 -03,2022-01-23,00:23:40,-0300,1477111907794698243,queen_adele30,POPE ADELE,,"@kyleadorestay16 @FolklorianB @USRadioUpdater @taylorswift13 @billboard That's not impact babes, thats just a ranking  https://t.co/eZ1XYedjjb",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FJwaPDpaIAM2YL2.jpg'],0,0,0,[],[],https://twitter.com/Queen_Adele30/status/1485090832705155076,False,,1,https://pbs.twimg.com/tweet_video_thumb/FJwaPDpaIAM2YL2.jpg,,,,,,,"[{'screen_name': 'kyleadorestay16', 'name': 'big reputation¹³', 'id': '1451167240133300230'}, {'screen_name': 'FolklorianB', 'name': ""FolklorianBoy 🧣(Taylor's Version)"", 'id': '1429283229996027912'}, {'screen_name': 'USRadioUpdater', 'name': 'US Radio Updater', 'id': '1355525495903948803'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}, {'screen_name': 'billboard', 'name': 'billboard', 'id': '9695312'}]",,,,
1485090828598996992,1485090828598996992,2022-01-23 00:23:39 -03,2022-01-23,00:23:39,-0300,1367303292448038917,sisoyshxdi,t91; hs lot 💚,,momento triste de mi adolescencia: empecé a escuchar Taylor Swift y saqué la conclusión de q tengo 3 canciones q me gustan mucho y las relacioné con una historia corta q estoy releyendo.  no tengo a quien hablarle sobre esto.  https://t.co/IgbRtG1Y4K,es,[],[],['https://pbs.twimg.com/media/FJwaPPfXMAMx6PC.jpg'],0,0,0,[],[],https://twitter.com/sisoyshxdi/status/1485090828598996992,False,,1,https://pbs.twimg.com/media/FJwaPPfXMAMx6PC.jpg,,,,,,,[],,,,
1485090821989072898,1485088454522585088,2022-01-23 00:23:38 -03,2022-01-23,00:23:38,-0300,1304807855409700868,bettyswiftswift,Beatrice 🧣🍀🚙,,@taylorcurl1 @taylorswift13 thanks bestie 😘😘,en,[],[],[],0,0,0,[],[],https://twitter.com/bettyswiftswift/status/1485090821989072898,False,,0,,,,,,,,"[{'screen_name': 'taylorcurl1', 'name': 'taylor (taylor’s version) 🧣', 'id': '1011756170'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1485090804699910145,1484990713565745152,2022-01-23 00:23:34 -03,2022-01-23,00:23:34,-0300,1395120654945595395,i91change,alliᴸ | 10 DAYS,,@91PROJECTS taylor swift #Walls #LouisTomlinson,en,[],[],[],0,0,0,"['walls', 'louistomlinson']",[],https://twitter.com/i91CHANGE/status/1485090804699910145,False,,0,,,,,,,,"[{'screen_name': '91PROJECTS', 'name': '91 Projects', 'id': '1382420026217656320'}]",,,,
1485090718024617988,1485090718024617988,2022-01-23 00:23:13 -03,2022-01-23,00:23:13,-0300,1247283150952243203,svitoria1245,sosπ,,socorro eu fui puxar papo com fã da taylor swift e agora ele ta a mais de uma hora me explicando cada album,pt,[],[],[],1,0,0,[],[],https://twitter.com/SVitoria1245/status/1485090718024617988,False,,0,,,,,,,,[],,,,
1485090712563683332,1485090567046320128,2022-01-23 00:23:12 -03,2022-01-23,00:23:12,-0300,129283583,hcrrystyies,melissa,,[taylor swift voice] i think i’ve seen this film before and i didn’t like the ending,en,[],[],[],0,0,0,[],[],https://twitter.com/hcrrystyIes/status/1485090712563683332,False,,0,,,,,,,,[],,,,
1485090707807162369,1485061095437975552,2022-01-23 00:23:11 -03,2022-01-23,00:23:11,-0300,1481977330012606465,daniparrotini,DANI,,@Hqsimpto @taylorswift13 Sya magsorry sakin mali yung tono nya,tl,[],[],[],0,0,0,[],[],https://twitter.com/daniparrotini/status/1485090707807162369,False,,0,,,,,,,,"[{'screen_name': 'Hqsimpto', 'name': 'wag kang ano', 'id': '1410882081232543749'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1485090700693839875,1485086723654701058,2022-01-23 00:23:09 -03,2022-01-23,00:23:09,-0300,1419903771640008704,blank7nburg,clyde CAPTAIN GOALS,,@cursed_hockey I’m so broken over him being on IR i have been listening to taylor swift and Simon and Garfunkel ALL DAY that’s what kind of day it is .,en,[],[],[],0,0,0,[],[],https://twitter.com/BLANK7NBURG/status/1485090700693839875,False,,0,,,,,,,,"[{'screen_name': 'cursed_hockey', 'name': 'chipped tooth', 'id': '847632555993989121'}]",,,,
1485090621694296069,1485090621694296069,2022-01-23 00:22:50 -03,2022-01-23,00:22:50,-0300,1421415657845886978,dlorcypher,yoongi lover®,,this is exactly what a taylor swift song looks like !!!!!,en,[],[],[],0,0,0,[],[],https://twitter.com/DlORCYPHER/status/1485090621694296069,False,https://twitter.com/hourlynj/status/1484964085699514368,0,,,,,,,,[],,,,
1485090615096348676,1485088454522585088,2022-01-23 00:22:48 -03,2022-01-23,00:22:48,-0300,1011756170,taylorcurl1,taylor (taylor’s version) 🧣,,@bettyswiftswift @taylorswift13 CUTIES!! 😭🥺,en,[],[],[],2,0,1,[],[],https://twitter.com/taylorcurl1/status/1485090615096348676,False,,0,,,,,,,,"[{'screen_name': 'bettyswiftswift', 'name': 'Beatrice 🧣🍀🚙', 'id': '1304807855409700868'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1485090587766407169,1485089196830306307,2022-01-23 00:22:42 -03,2022-01-23,00:22:42,-0300,1368416877320536065,lqngdons,ceo of cassie hive.,,@julesruee all too well - taylor swift,en,[],[],[],0,0,1,[],[],https://twitter.com/lqngdons/status/1485090587766407169,False,,0,,,,,,,,"[{'screen_name': 'julesruee', 'name': 'ash', 'id': '1430053995398066182'}]",,,,
1485090551737245698,1485078301106442242,2022-01-23 00:22:33 -03,2022-01-23,00:22:33,-0300,1429924797820067845,fofailuretwt,Front Office Failure,,@AaronJudgeElite Taylor Swift idk really lol,en,[],[],[],0,0,1,[],[],https://twitter.com/FOFailureTWT/status/1485090551737245698,False,,0,,,,,,,,"[{'screen_name': 'AaronJudgeElite', 'name': 'Aaron Judge bettah (Cashman)', 'id': '1403696426438336515'}]",,,,
1485090491389693956,1485090491389693956,2022-01-23 00:22:19 -03,2022-01-23,00:22:19,-0300,1367961580688801800,starkofgrace,bonnie ♡’s riya,,run by taylor swift ft. ed sheeran appreciation tweet,en,[],[],[],0,1,4,[],[],https://twitter.com/starkofgrace/status/1485090491389693956,False,,0,,,,,,,,[],,,,
1485090485358272519,1485089196830306307,2022-01-23 00:22:18 -03,2022-01-23,00:22:18,-0300,1368416877320536065,lqngdons,ceo of cassie hive.,,@brooklnbabie better than revenge by taylor swift,en,[],[],[],0,0,0,[],[],https://twitter.com/lqngdons/status/1485090485358272519,False,,0,,,,,,,,"[{'screen_name': 'brooklnbabie', 'name': 'brooklyn', 'id': '949037184417443845'}]",,,,
1485090400994230273,1485088454522585088,2022-01-23 00:21:57 -03,2022-01-23,00:21:57,-0300,1304807855409700868,bettyswiftswift,Beatrice 🧣🍀🚙,,"@KatsFaith13 @taylorswift13 thanks bestie! oh they're most of the time not in a cage, they were trying to escape from our house to play outside &amp; we're so scared of them getting lost so we had to put them in for a min to be able to close the gates 😺",en,[],[],[],0,0,0,[],[],https://twitter.com/bettyswiftswift/status/1485090400994230273,False,,0,,,,,,,,"[{'screen_name': 'KatsFaith13', 'name': 'Folklorian Kat 🐈🧣🍂(fan account)', 'id': '1412133641245933570'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1485090385349251074,1485090385349251074,2022-01-23 00:21:54 -03,2022-01-23,00:21:54,-0300,1367991274058481667,chellegangarra,vó michellinta (Taylor's version),,"vai lembrar de mim toda vez q ouvir Taylor Swift e chover, já deixei minha marca",pt,[],[],[],0,1,1,[],[],https://twitter.com/chellegangarra/status/1485090385349251074,False,,0,,,,,,,,[],,,,
1485090336024186882,1485064748932767749,2022-01-23 00:21:42 -03,2022-01-23,00:21:42,-0300,1047492969568358401,aloucadaruiva,A Louca da Ruiva 🎃,,@Iastpadawan @taylorswift13 Ameiiiiiiiiiii,pt,[],[],[],0,0,0,[],[],https://twitter.com/aloucadaruiva/status/1485090336024186882,False,,0,,,,,,,,"[{'screen_name': 'Iastpadawan', 'name': 'talita', 'id': '427597809'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1485090322002677760,1485090121586204677,2022-01-23 00:21:39 -03,2022-01-23,00:21:39,-0300,584221888,scaredtojumpin,sarah?,,taylor swift is so good at camp . blank space???? the way she performed blank space on the 1989 tour … brilliant a work of art,en,[],[],[],0,0,0,[],[],https://twitter.com/scaredtojumpin/status/1485090322002677760,False,,0,,,,,,,,[],,,,
1485090268097302530,1485090268097302530,2022-01-23 00:21:26 -03,2022-01-23,00:21:26,-0300,424499189,itsflormorales,Flor Morales 🌹,,Escribir escuchando de fondo la lluvia y Taylor Swift... I love 💖⛈,es,[],[],[],0,0,0,[],[],https://twitter.com/itsflormorales/status/1485090268097302530,False,,0,,,,,,,,[],,,,
1485090255850115073,1485089196830306307,2022-01-23 00:21:23 -03,2022-01-23,00:21:23,-0300,1368416877320536065,lqngdons,ceo of cassie hive.,,@ilydmie i bet you think about me - taylor swift,en,[],[],[],0,0,1,[],[],https://twitter.com/lqngdons/status/1485090255850115073,False,,0,,,,,,,,"[{'screen_name': 'ilydmie', 'name': '︎ian', 'id': '1401050547759747073'}]",,,,
1485090230244114432,1485090230244114432,2022-01-23 00:21:17 -03,2022-01-23,00:21:17,-0300,1413060956783923205,moonforoselle,risé,,Moodku cuma antara playlist taylor swift sad songs that makes you cry or listen to folklore album,en,[],[],[],0,0,0,[],[],https://twitter.com/moonforoselle/status/1485090230244114432,False,,0,,,,,,,,[],,,,
1485090218302754820,1485090218302754820,2022-01-23 00:21:14 -03,2022-01-23,00:21:14,-0300,1438097641070530561,julietteswillow,Juliette 🧣,,Yesterday my taylor swift sweater came! Here's me wearing it! I love it so much! it's so comfy! #RedTaylorsVersion @taylornation13 @taylorswift13  https://t.co/i4Wszz5Kzn,en,"[{'screen_name': 'taylornation13', 'name': 'taylor nation', 'id': '80144576'}, {'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],['https://pbs.twimg.com/media/FJwZrvJX0AE7bLL.jpg'],0,0,3,['redtaylorsversion'],[],https://twitter.com/julietteswillow/status/1485090218302754820,False,,1,https://pbs.twimg.com/media/FJwZrvJX0AE7bLL.jpg,,,,,,,[],,,,
1485090183070556164,1485090183070556164,2022-01-23 00:21:05 -03,2022-01-23,00:21:05,-0300,1478240953349525506,blurryandice_,mer llorando ⊬,,kimberly loaiza es la industria musical quien es esa tal taylor swift?,tl,[],[],[],1,0,1,[],[],https://twitter.com/blurryandice_/status/1485090183070556164,False,,0,,,,,,,,[],,,,
1485090151592493057,1485049234558636038,2022-01-23 00:20:58 -03,2022-01-23,00:20:58,-0300,1294975483956797440,srabonhossain17,Srabon💘,,@tswift13korea @taylorswift13 @loverlyricsbot Why do you never give us any source??,en,[],[],[],0,0,0,[],[],https://twitter.com/SrabonHossain17/status/1485090151592493057,False,,0,,,,,,,,"[{'screen_name': 'tswift13korea', 'name': 'Taylor Swift Korea🇰🇷', 'id': '1402063739990380544'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}, {'screen_name': 'loverlyricsbot', 'name': 'lover lyrics bot', 'id': '1302224466538377216'}]",,,,
1485090113575337986,1484947009668718592,2022-01-23 00:20:49 -03,2022-01-23,00:20:49,-0300,1461686828319211527,juutay,Juu (Taylor's Version),,@div_swizzle @taylorswift13 I think u just outcuted blondie🤣,en,[],[],[],0,0,1,[],[],https://twitter.com/JuuTay/status/1485090113575337986,False,,0,,,,,,,,"[{'screen_name': 'div_swizzle', 'name': 'ᴅɪᴠ🕊️', 'id': '1420378473332285441'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1485090109859184641,1485090109859184641,2022-01-23 00:20:48 -03,2022-01-23,00:20:48,-0300,1263807347652046848,oatmilkprncess,st. sebastian,,why does every meaningful moment in my life always lead back to enchanted by taylor swift,en,[],[],[],0,0,0,[],[],https://twitter.com/oatmilkprncess/status/1485090109859184641,False,,0,,,,,,,,[],,,,
1485090103076786176,1484835448044548096,2022-01-23 00:20:46 -03,2022-01-23,00:20:46,-0300,1448852998432636928,helpmeholdon2u,sage 🍕🐀,,@CodySimpson @taylorswift13 taste,en,[],[],[],0,0,0,[],[],https://twitter.com/helpmeholdon2u/status/1485090103076786176,False,,0,,,,,,,,"[{'screen_name': 'CodySimpson', 'name': 'Cody Simpson', 'id': '79650494'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1485090099104784388,1485090099104784388,2022-01-23 00:20:45 -03,2022-01-23,00:20:45,-0300,2338292982,tistimetogo,Kristen🦋,,PLEASE @taylorswift13 BUT MAKE SURE I GET ONE OR I WILL DIE,en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],[],0,0,0,[],[],https://twitter.com/tistimetogo/status/1485090099104784388,False,https://twitter.com/alltooriah/status/1485079763102359556,0,,,,,,,,[],,,,
1485090097519288321,1485090097519288321,2022-01-23 00:20:45 -03,2022-01-23,00:20:45,-0300,767075382243782656,_karenfigueredo,karen,,Siento tanto no haberle escuchado antes a Taylor Swift,es,[],[],[],0,0,0,[],[],https://twitter.com/_karenfigueredo/status/1485090097519288321,False,,0,,,,,,,,[],,,,
1485090076883308544,1484990713565745152,2022-01-23 00:20:40 -03,2022-01-23,00:20:40,-0300,1328080590571180033,softlouishair,Anᴸ 🧱 -10,,@91PROJECTS Taylor swift #Walls #LouisTomlinson,en,[],[],[],0,0,0,"['walls', 'louistomlinson']",[],https://twitter.com/softlouishair/status/1485090076883308544,False,,0,,,,,,,,"[{'screen_name': '91PROJECTS', 'name': '91 Projects', 'id': '1382420026217656320'}]",,,,
1485090039897993216,1485090039897993216,2022-01-23 00:20:31 -03,2022-01-23,00:20:31,-0300,1329420660234477570,foolforwhoran,lay (taylor’s version🧣),,i’m actually gonna quit my job is my boss doesn’t stop shit talking taylor swift. like ??? there’s no reason for her to do it.,en,[],[],[],0,0,0,[],[],https://twitter.com/foolforwhoran/status/1485090039897993216,False,,0,,,,,,,,[],,,,
1485090039747031042,1484837998810251265,2022-01-23 00:20:31 -03,2022-01-23,00:20:31,-0300,1340496934444937223,joaoandreassy,joão paulo,,@mafesuzuki_ Meu pai tava pedalando em casa escutando taylor swift esses dias,pt,[],[],[],1,0,0,[],[],https://twitter.com/joaoandreassy/status/1485090039747031042,False,,0,,,,,,,,"[{'screen_name': 'mafesuzuki_', 'name': 'fefe 🦖', 'id': '1131319890894360576'}]",,,,
1485090011145981963,1485090011145981963,2022-01-23 00:20:24 -03,2022-01-23,00:20:24,-0300,1381767463193489410,bridgerspike,gwen,,@HamillHimself do you think Luke Skywalker is a Swiftie (would he be a fan of Taylor Swift)?   Hope you’re taking care ♥️,en,[],[],[],0,0,1,[],[],https://twitter.com/bridgerspike/status/1485090011145981963,False,,0,,,,,,,,[],,,,
